N,temperature,humidity,ph,rainfall,cec,crop
48,30.32992227,65.62971858,7.01285529,71.64631281,12,Pumpkin
59,28.546224,66.31394098,7.368318809,62.83469851,10,Pumpkin
25,30.02629908,67.88811637,7.26154329,66.47264636,17,Pumpkin
21,31.65531175,60.13263713,6.52669158,66.69096751,16,Pumpkin
49,30.33499674,63.54718862,6.872594461,74.16699119,17,Pumpkin
59,33.36984395,65.67718163,6.874142175,64.89517488,17,Pumpkin
54,31.4345059,62.99303471,7.76061831,64.77651469,19,Pumpkin
28,27.71678273,63.29103387,6.781841984,68.56507978,12,Pumpkin
27,32.63918668,61.3009051,7.326980454,61.83876146,10,Pumpkin
22,32.7477393,67.77954584,7.453975408,63.37784443,17,Pumpkin
27,28.05153602,63.49802189,7.604110177000001,43.35795377,19,Green Chilli 
8,19.44084326,63.27771461,7.728832424,46.83130119,16,Green Chilli 
33,29.84823072,60.63872613,7.491217102,46.80452595,11,Green Chilli 
19,21.36383757,69.92375891,6.633864582,46.6352865,14,Green Chilli 
39,26.28663931,68.51966729,7.324863481,46.13833007,13,Green Chilli 
10,22.17499963,62.13873825,6.410441476,53.46622584,16,Green Chilli 
20,26.57597546,60.97876599,7.836719564,50.89110726,12,Green Chilli 
17,26.58972517,66.14007674,6.139215944,50.90994463,17,Green Chilli 
20,19.1345771,62.57526895,6.590571088,36.46946971,10,Green Chilli 
39,28.75273118,69.15640149,7.286049977999999,35.15426171,16,Green Chilli 
31,25.78746268,60.2816298,6.058306161,49.14337177,20,Green Chilli 
38,23.89271875,61.78779413,6.658605362,52.55730112,10,Green Chilli 
13,28.67408774,63.18832976,7.299360767,42.96018627,10,Green Chilli 
30,28.42062847,61.77336343,7.815210661,49.02366803,11,Green Chilli 
23,21.35499456,62.60136323,5.925391795,41.78219834,10,Green Chilli 
15,21.12695586,63.18738532,6.403683619,38.71834464,19,Green Chilli 
6,24.02037872,61.62313345,7.397546271,49.78102578,15,Green Chilli 
11,25.40474421,65.8567539,7.722335992,51.92057267,20,Green Chilli 
32,29.03017561,64.49166566,7.475926645,54.93937710000001,13,Green Chilli 
37,20.21368219,68.65257685,6.887130053,50.89732989,15,Green Chilli 
28,29.19585548,68.01965728,7.441976825,44.93261911,14,Green Chilli 
26,18.29783597,69.6897615,7.629910252999999,49.39111479,13,Green Chilli 
25,27.41434987,63.41785982,7.336117221,44.43177543,17,Green Chilli 
13,24.84063998,60.09116626,6.75020529,48.77790371,15,Green Chilli 
16,29.94413861,67.31323084,7.52178027,40.37113729,12,Green Chilli 
3,25.87990287,67.55109024,6.347379185,47.89645224,18,Green Chilli 
5,20.0467711,65.84395319,7.135251532000001,46.05333124,19,Green Chilli 
25,22.99451999,66.70897237,7.670178119,54.49044154,17,Green Chilli 
24,25.13163619,66.92642362,7.399749291,49.04015558,19,Green Chilli 
31,28.49584395,62.44616219,7.841496029,53.14531023,17,Green Chilli 
10,18.28766124,69.48515056,6.254216611,48.60449438,20,Green Chilli 
0,24.38041875,61.18458224,6.868881707999999,53.13946695,19,Green Chilli 
13,21.31852148,66.43934593,7.320514721,45.42616802,18,Green Chilli 
26,18.54141834,62.70637578,6.296976913,44.07819743,20,Green Chilli 
33,25.28710601,60.85993533,7.241151936,49.37369982,20,Green Chilli 
1,25.43459777,69.12613376,7.685959305,41.02682925,16,Green Chilli 
29,28.83600962,69.76112921,6.890760124,44.08562546,11,Green Chilli 
30,27.37659643,63.93927841,6.155915975,49.47371773,13,Green Chilli 
6,28.31886863,60.19461399,6.167855382000001,45.36521251,15,Green Chilli 
17,27.4818649,62.04814951,6.861640036,37.81123974,10,Green Chilli 
16,18.28072173,68.10365387,6.978361689,48.80253285,16,Green Chilli 
7,27.61204997,69.29786244,7.043160241,42.72374404,13,Green Chilli 
1,23.43974653,63.22011726,5.94239222,45.40277297,20,Green Chilli 
24,20.95628486,63.68128841,7.239455147,52.39881209,16,Green Chilli 
39,23.7937153,68.03209183,6.516317561,49.73922097,11,Green Chilli 
24,22.6371424,65.44544859,6.233269045,38.30411077,13,Green Chilli 
28,21.53577883,65.47227704,7.505283615,35.75107592,12,Green Chilli 
7,29.87854588,65.73085206,6.950300686,44.95654782,11,Green Chilli 
33,25.2653291,67.10004577,6.958054839,48.33941188,14,Green Chilli 
18,25.17885316,68.93307305,6.54803469,35.03484812,13,Green Chilli 
33,24.12192608,61.09533545,6.461618577,44.23629285,20,Green Chilli 
7,23.33565221,67.40460704,7.065264073,36.18678721,14,Green Chilli 
30,21.74600081,63.39503184,6.765091462000001,50.43306085,19,Green Chilli 
40,27.60195453,63.46170674,5.91645379,54.37814199,11,Green Chilli 
22,24.388717,62.50453062,6.711341147000001,47.26052494,18,Green Chilli 
12,24.98287462,66.895409,6.379881442,38.21370568,14,Green Chilli 
28,28.234829,69.3159965,6.313284267999999,35.36831423,20,Green Chilli 
18,26.03026959,69.55863145,7.393210848,37.11395801,12,Green Chilli 
3,28.04849594,64.07691942,7.504930973,37.15824966,13,Green Chilli 
39,24.87425505,64.00213929,7.198076286,48.28137482,19,Green Chilli 
31,23.97081395,62.35557553,7.007037515,53.40906048,18,Green Chilli 
11,20.06003985,67.76252583,6.677262562,42.89509057,18,Green Chilli 
36,19.59221047,61.28633405,6.74398035,41.7704893,18,Green Chilli 
35,29.77013109,66.29327012,6.547361617999999,35.69674138,19,Green Chilli 
5,27.52135365,60.53657684,6.551577598,48.06491307,14,Green Chilli 
29,25.62896213,63.14909763,6.585020302999999,45.49683991,12,Green Chilli 
17,20.39078312,60.47528931,6.924042372000001,53.31508572,18,Green Chilli 
14,25.39038396,60.4989659,7.437373666,39.18374505,11,Green Chilli 
0,24.91079638,60.71367427,7.142611056000002,42.19740397,16,Green Chilli 
14,27.70496805,63.20915034,7.74672376,37.46160727,11,Green Chilli 
28,18.06486101,65.1034354,6.300479414,51.54922825,18,Green Chilli 
38,18.13027797,62.45851612,6.078724107,50.6128521,15,Green Chilli 
15,23.82723528,67.89815262,6.76660668,46.90725077,12,Green Chilli 
22,23.19305333,62.74710773,7.641024177,49.55213308,15,Green Chilli 
27,25.08966129,68.17543102,6.559681838,41.45486619,12,Green Chilli 
15,25.86928193,61.88321072,7.072923306,36.68284038,19,Green Chilli 
4,18.43966037,68.05394959,7.732194787999999,39.00992137,10,Green Chilli 
28,27.14911056,67.02664337,6.157782589,52.50812701,20,Green Chilli 
4,23.33375853,64.50515776,7.240988401,47.01510708,10,Green Chilli 
21,26.7230014,62.96841833,6.898905799,42.87274897,18,Green Chilli 
27,19.55750776,64.45268309,6.818681086000002,53.04669416,10,Green Chilli 
1,26.13708256,66.7729209,6.261937875,46.48280681,13,Green Chilli 
14,27.99990346,65.57653373,6.493036868,49.94043064,12,Green Chilli 
9,29.05941162,62.10652364,7.042474679,36.5011366,16,Green Chilli 
31,25.71269843,64.1123333,7.692013657,50.17067771,17,Green Chilli 
19,21.79792649,63.73086065,6.250994222999999,46.62370222,15,Green Chilli 
28,24.70626432,60.26854183,6.0521848810000005,53.12442925,18,Green Chilli 
35,20.94981756,65.8108757,7.002216044,44.23913012,12,Green Chilli 
0,24.84918386,68.98088448,7.272427638,41.61080544,14,Green Chilli 
22,21.91041045,65.21662467,5.962001484,36.10211371,17,Green Chilli 
18,25.93381964,68.70533022,7.080506001,51.02372773,19,Green Chilli 
35,29.82112112,69.4073209,6.5937983870000005,51.56461082,12,Green Chilli 
28,27.52185591,63.13215259,7.28805662,45.20841071,18,Green Chilli 
26,27.99627907,68.6428593,7.32710972,46.10585191,10,Green Chilli 
39,20.76774783,63.90164154,6.366355781,47.9271552,20,Green Chilli 
7,23.05276444,60.424786,7.011121216,52.60285259,20,Green Chilli 
40,21.65845777,63.58337146,6.280725549,38.07659414,14,Green Chilli 
33,26.25070298,67.62779652,7.621494566,40.8106299,17,Green Chilli 
30,20.97195263,63.83179889,7.630424082999999,53.10207889,18,Green Chilli 
28,23.89736406,66.32102048,7.802212437,40.74536757,18,Green Chilli 
31,24.55981624,91.63536236,5.922935513,111.9684622,13,Wheat
6,19.65690085,89.93701023,5.937649577999999,108.0458926,13,Wheat
4,18.78359608,87.4024767,6.804781106,102.5184759,10,Wheat
10,24.1469628,94.5110662,6.424670614,110.2316633,12,Wheat
10,22.44581266,89.90147027,6.7380162210000005,109.3905998,14,Wheat
30,24.96273236,92.40501423,6.4973666770000005,109.4169192,13,Wheat
11,22.5526059,89.32594859999998,6.327673765,104.8955643,10,Wheat
19,22.77035608,91.45498527,6.36137446,106.9659201,14,Wheat
39,19.20090378,94.27659596,6.9235093710000015,108.0423555,20,Wheat
15,23.12808226,92.68328358,6.630646082999999,109.3930157,20,Wheat
38,24.92639065,85.19098079,5.832525853,104.7693804,20,Wheat
27,24.77464458,85.63608688,6.738993954,105.7595811,13,Wheat
8,19.8671184,86.35590206,5.782435567,108.3168858,19,Wheat
34,24.26601316,93.7974061,6.537042717,104.5375109,11,Wheat
18,23.62600218,89.73266695,6.145104401,107.6836871,10,Wheat
26,19.67832052,89.08935702,6.890784045,108.5468633,20,Wheat
3,22.36509395,92.30882391,7.175344328,104.8216333,19,Wheat
23,21.57936934,94.88267728,5.938528744,102.8593382,12,Wheat
17,18.26233221,88.16779129,5.709380472,108.0756727,17,Wheat
14,23.71028128,89.61794165,6.184400085,105.64999070000002,11,Wheat
28,22.48720144,89.9224883,6.553509673,111.6631582,12,Wheat
40,21.660249800000006,94.79397419,5.885638185,112.4349689,20,Wheat
7,20.13037175,89.31505137,6.1438746910000015,107.3416913,18,Wheat
40,18.41164435,91.11927248,6.101198974,105.1834976,12,Wheat
38,19.68291173,89.75272999,6.594037135,111.2818551,17,Wheat
10,23.20242586,91.19442671,6.8598408210000015,109.0946323,16,Wheat
11,18.92157197,87.31290342,6.56893406,102.8013275,11,Wheat
9,22.10621387,91.34039616,6.769855664,106.8704803,20,Wheat
24,18.47412402,89.68919664,7.130837931,108.4758509,19,Wheat
6,19.81069447,88.92944254,5.7403380020000006,102.860084,20,Wheat
33,24.4880844,90.83687246,5.843005428,103.1969341,12,Wheat
7,18.75927679,89.93457597,6.6486872739999985,111.0196744,12,Wheat
25,19.54128063,90.29751796,6.902751061,104.3739878,17,Wheat
7,18.91251245,87.74938524,6.608023872,111.28005159999998,19,Wheat
11,19.91330523,94.95031368,6.828522375,104.0277061,16,Wheat
40,19.72620525,89.64934166,6.910374919,108.22872759999998,19,Wheat
24,23.83185873,87.84034604,6.306605528,111.2232716,19,Wheat
19,24.94467632,94.25702672,7.009180374,103.8799347,20,Wheat
28,24.692258,93.87030088,6.2979075789999985,104.6735454,17,Wheat
17,24.72485577,85.56083187,6.728599215,111.2787584,19,Wheat
6,20.12644921,87.59629625,6.965156737999999,108.065579,13,Wheat
1,21.02432943,93.0569505,5.578095745,104.7847006,18,Wheat
38,22.40423537,88.1508343,7.199504273,109.8695196,11,Wheat
17,20.33691147,89.38003827,5.841367187,110.9653137,12,Wheat
35,24.24779615,85.56033312,6.710143266,106.9216033,15,Wheat
17,24.81530144,91.90842992,5.972714857000001,109.2853418,19,Wheat
15,19.66329768,87.95158129,5.561851831,106.0380805,11,Wheat
35,22.43377991,90.3396556,6.107054807999999,112.459697,10,Wheat
13,22.92052307,85.12912161,6.988035315,110.2437841,10,Wheat
39,22.91843172,85.40695044,7.13147457,106.2817706,19,Wheat
9,24.88244467,89.39686219,7.086947687,107.1951707,20,Wheat
18,23.40981539,93.13277,6.749260456,105.2240743,19,Wheat
3,21.20725375,94.26304717,7.16300467,107.5660804,14,Wheat
4,18.20230419,91.12282162,7.013481515,109.66239740000002,17,Wheat
23,22.34375696,89.7870345,5.6482436489999985,103.3183074,15,Wheat
13,24.32770134,90.88292835,6.610251186,110.4606459,20,Wheat
3,19.75088482,88.71691157,7.054313822999999,102.5538035,11,Wheat
8,19.86173586,86.19740917,6.026999326,111.0217929,13,Wheat
9,18.07132963,93.14554876,5.7794274020000005,106.3602023,17,Wheat
26,23.89162561,89.61850203,6.535244251,104.617522,17,Wheat
31,23.98598756,93.34236582,5.684995235,104.991282,16,Wheat
10,20.93892916,85.42912869,6.12476108,103.0295938,19,Wheat
27,20.82210727,87.22815682,6.999014379,109.4429934,17,Wheat
20,20.86474944,91.61793636,6.277148771,106.8685636,11,Wheat
21,24.45840036,86.10874614,6.322396027000001,111.3779693,14,Wheat
23,24.51147697,90.64498715,5.956401828,105.6209954,20,Wheat
16,24.56811204,92.03009222,6.591302797000001,110.9633894,13,Wheat
31,24.63228709,89.01574455,7.104094929,110.6956184,14,Wheat
5,20.07386547,90.97819712,6.407872061,103.7084055,11,Wheat
38,21.80523051,94.63612858,6.658402594,102.6488846,20,Wheat
29,22.8122645,86.34233767,6.276038961,110.4432293,17,Wheat
18,22.73031253,88.48567856,6.825256236,104.6843243,12,Wheat
26,23.2801227,94.94330457,6.368560522,111.1382096,13,Wheat
35,19.30106297,87.1775172,7.005410734,105.4766591,17,Wheat
19,19.0087067,88.83768149,6.8973684770000006,108.6793978,13,Wheat
26,24.35193812,90.88612388,6.152906502,105.529185,11,Wheat
26,24.72235539,88.87651295,5.744361602000001,112.1926517,15,Wheat
23,21.92513945,94.46485312,7.051654924,111.71620159999998,20,Wheat
2,24.83954414,86.88738076,6.034612928,107.6435771,19,Wheat
15,18.09691127,90.42177379,6.9244907310000015,104.88188999999998,10,Wheat
23,20.24104904,91.08706822,6.887005997,109.2537734,19,Wheat
17,23.22594,94.42971362,6.8444019,105.6917856,13,Wheat
33,23.50128217,92.97527546,5.786058032000001,106.61905,10,Wheat
32,19.44623085,89.02127045,5.627186257000001,106.1606833,20,Wheat
40,20.51343484,92.51675903,5.700088663,110.5764023,15,Wheat
38,18.90223032,94.99897537,5.567805185,107.6103211,16,Wheat
15,18.90592319,89.24126808,6.077886012,112.4750941,10,Wheat
29,22.63045168,88.45577158,6.397995609,109.0357597,19,Wheat
36,19.38603815,86.79058496,5.767372539,109.91309840000002,11,Wheat
12,24.38318965,91.19431555,7.079973241,103.6012114,15,Wheat
32,23.77989026,92.93386903,5.893332377999999,106.977723,15,Wheat
12,22.59890174,93.16343942,7.058222596,110.0932899,11,Wheat
2,24.37766782,85.4017118,5.78270695,106.128338,12,Wheat
4,20.89273273,91.07776977,6.269663962999999,104.4407083,10,Wheat
29,18.09903225,85.70786282,5.892913826,107.0050976,11,Wheat
8,20.00218987,85.83618191,7.116538883,112.337046,18,Wheat
7,19.85139326,89.80732335,6.430163481,102.8186358,18,Wheat
32,21.25433607,92.65058936,7.159520979,106.2784673,11,Wheat
24,23.65374106,93.32657504,6.431265737,109.8076178,15,Wheat
6,23.88404783,86.20613842,6.082571701,108.3121789,11,Wheat
94,29.36792366,76.24900101,6.149934034,92.82840911,15,Sweet Pumpkin 
85,27.33368994,83.67675197,5.849076099,101.0494791,20,Sweet Pumpkin 
110,27.40053601,82.96221306,6.276800323,104.9378,19,Sweet Pumpkin 
100,29.3159075,80.11585705,5.926824754,90.10978128,16,Sweet Pumpkin 
82,26.05433004,79.39654531,5.519088423,113.2297373,11,Sweet Pumpkin 
120,25.86632408,84.42379269,6.079178787999999,114.5357503,12,Sweet Pumpkin 
117,27.00932084,80.18546798,6.13465588,97.32531705,10,Sweet Pumpkin 
83,29.55054817,78.06762846,5.8084976039999985,99.34482238,19,Sweet Pumpkin 
86,26.28845991,83.390039,5.891458107,113.8729798,12,Sweet Pumpkin 
101,29.16226551,76.16151562,5.8166224789999985,100.0075679,11,Sweet Pumpkin 
88,28.65003945,82.68752542,5.8431631610000005,98.75084366,18,Sweet Pumpkin 
107,29.07311132,76.50045221,6.376756632999999,100.1692639,18,Sweet Pumpkin 
81,28.08166093,75.26429821,5.623615687000001,118.2761894,10,Sweet Pumpkin 
98,27.1994597,78.80860679999998,5.91505509,99.72430835,17,Sweet Pumpkin 
114,28.05484146,78.04602887,6.458714879,108.3957179,12,Sweet Pumpkin 
83,25.14748006,83.34688193,5.565028635,98.66679427,20,Sweet Pumpkin 
109,25.94019018,78.3422098,6.211833161,119.84797,19,Sweet Pumpkin 
108,27.66752761,79.68542782,6.490074429,108.66464,12,Sweet Pumpkin 
83,25.56703012,75.94067692,5.590236025,102.7867717,13,Sweet Pumpkin 
82,28.6956201,82.54195839,6.2252252389999985,116.1616839,10,Sweet Pumpkin 
103,26.33544853,76.8532006,6.1907574589999985,118.6858263,18,Sweet Pumpkin 
85,25.93730186,78.89864446,5.915568968,98.21747528,16,Sweet Pumpkin 
88,25.13686519,84.88394407,6.195152442,91.46442491,12,Sweet Pumpkin 
95,27.50527651,80.79783998,6.156373499,105.0776992,14,Sweet Pumpkin 
114,26.21009246,82.34429458,6.313197204,112.0700033,19,Sweet Pumpkin 
101,29.10403455,79.19588629,6.324270089,92.07835761,15,Sweet Pumpkin 
101,29.244063800000006,77.32017166,5.7074889870000005,90.66727868,19,Sweet Pumpkin 
119,25.56202173,77.38229006,6.119216009,93.10247183,16,Sweet Pumpkin 
83,26.3985515,81.36028902,5.571401169,98.16752001,16,Sweet Pumpkin 
103,28.09577643,77.79586769,5.63127166,109.5408614,20,Sweet Pumpkin 
118,27.84767901,83.31110751,6.101241579,117.2878912,20,Sweet Pumpkin 
115,27.39341554,81.4654833,6.438137278999998,94.31102057,19,Sweet Pumpkin 
98,25.14517635,81.38204104,6.098369122,119.218154,10,Sweet Pumpkin 
90,28.65456263,79.28693687,5.695267822000001,102.4633775,14,Sweet Pumpkin 
103,29.16093424,76.67484233,5.6180944460000015,109.575944,10,Sweet Pumpkin 
90,27.57278064,82.0638878,6.435785799,91.34276507,20,Sweet Pumpkin 
101,25.40909896,82.36208097,6.176644228,112.9794804,10,Sweet Pumpkin 
87,25.99069521,83.33983116,6.220643671,112.0777152,12,Sweet Pumpkin 
86,26.29039046,81.06003778,5.8717022110000014,118.6730366,19,Sweet Pumpkin 
103,29.14827211,78.71024836,6.390741836,117.536781,16,Sweet Pumpkin 
119,26.59743595,79.35898915,6.21084479,107.3944717,14,Sweet Pumpkin 
88,25.36059237,75.03193255,6.012696655,116.5531455,19,Sweet Pumpkin 
97,29.12036889,80.18080728,5.908770059,112.3982055,15,Sweet Pumpkin 
100,27.53911354,77.25629897,6.049801781,110.3262123,10,Sweet Pumpkin 
106,29.66727337,83.51014178,6.010095852999999,110.2511102,18,Sweet Pumpkin 
89,25.05802193,84.97323747,5.738678895,110.4408803,12,Sweet Pumpkin 
118,25.86824781,78.52399914,5.74055541,116.3019555,11,Sweet Pumpkin 
109,25.85036988,81.95580471,5.793260262,119.08561709999998,20,Sweet Pumpkin 
113,26.51682337,77.79913575,5.50947065,108.8547508,17,Sweet Pumpkin 
100,28.66725136,79.59242542,5.986442306,118.2583441,14,Sweet Pumpkin 
102,28.14938935,81.54448882,5.790768046,91.40508414,18,Sweet Pumpkin 
96,26.42313317,83.69950440000002,5.915546415,95.12322062,18,Sweet Pumpkin 
83,26.59386409,81.40740301,6.242528277999999,109.9825551,12,Sweet Pumpkin 
105,27.71822477,76.57853189,6.0360792660000016,102.2099836,16,Sweet Pumpkin 
98,28.98333432,82.95958244,5.829898502000001,109.022564,11,Sweet Pumpkin 
113,29.42017919,83.96754496,6.088064451,117.229079,16,Sweet Pumpkin 
117,27.39872329,81.10523402,6.469370954,112.1355384,18,Sweet Pumpkin 
105,26.4020227,84.41007614,5.720726906,111.0162259,11,Sweet Pumpkin 
107,27.81251452,82.69285419,5.80766417,99.20961514,10,Sweet Pumpkin 
109,25.19640218,83.55829874,5.703381727999999,115.8586081,18,Sweet Pumpkin 
81,28.31193338,75.77363772,6.165001277999999,119.695765,14,Sweet Pumpkin 
92,25.90113128,80.47152737,6.002481605,110.10323,15,Sweet Pumpkin 
111,27.48612983,76.11239849,6.212369363,109.2768851,15,Sweet Pumpkin 
111,29.38254012,83.50423735,5.765308943,109.2486647,20,Sweet Pumpkin 
90,29.22118628,81.08183635,5.740764682000001,108.8616474,19,Sweet Pumpkin 
91,27.09062164,81.33506906,5.879119455,110.1331182,10,Sweet Pumpkin 
115,26.12643374,81.81365007,6.099478745,104.4812858,17,Sweet Pumpkin 
119,29.01207743,77.95192527,5.6744033589999985,90.43495443,10,Sweet Pumpkin 
85,27.96799119,79.28625709,5.694243847,119.4765557,17,Sweet Pumpkin 
95,28.0764455,76.05522115,5.905494703,118.99235729999998,19,Sweet Pumpkin 
81,25.16278237,84.97849241,6.110844721,90.94554618,16,Sweet Pumpkin 
87,25.78749808,84.51194224,6.020445317,114.2005455,18,Sweet Pumpkin 
83,25.34119774,84.47321314,6.435917308,91.06493353,19,Sweet Pumpkin 
82,29.44795403,78.34971537,5.505393832999999,96.45042585,15,Sweet Pumpkin 
85,26.47522633,78.51833782,5.677719902000001,113.1161095,10,Sweet Pumpkin 
105,27.39489579,83.31172003,5.719014989,92.78133617,17,Sweet Pumpkin 
110,25.08347445,80.26173100000003,6.275572297999999,94.32961456,16,Sweet Pumpkin 
91,26.671983500000003,76.48541655,6.275384607,91.73358569,15,Sweet Pumpkin 
100,25.44926208,79.49221962,6.201911642000001,100.6619171,18,Sweet Pumpkin 
99,28.22776705,80.64303840000002,5.758054257,98.00403016,19,Sweet Pumpkin 
118,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,16,Sweet Pumpkin 
114,28.9470467,82.1888998,5.901100841,95.83016448,12,Sweet Pumpkin 
81,27.96236771,84.15403614,5.644486582000001,97.55986676,10,Sweet Pumpkin 
81,28.00316034,78.90085998,6.235461772000001,94.68180316,11,Sweet Pumpkin 
111,29.1400919,80.1190228,6.28236237,90.45142867,12,Sweet Pumpkin 
102,27.9122104,83.36307683,6.356090905,90.24211529,19,Sweet Pumpkin 
93,25.43480512,81.53977797,5.837258235,96.47800391,19,Sweet Pumpkin 
82,28.55980972,84.51602322,5.653437902,111.0843029,11,Sweet Pumpkin 
103,26.59580783,82.99556744,5.727469947,100.5123341,15,Sweet Pumpkin 
87,27.19711623,77.39706290000002,6.200111067999999,99.46950465,20,Sweet Pumpkin 
104,25.29391516,79.29122198,5.614471478,105.4220251,16,Sweet Pumpkin 
109,29.90888522,76.98740841,6.257369799,91.99964712,19,Sweet Pumpkin 
93,27.94972463,76.63713353,6.037430836,109.0921631,14,Sweet Pumpkin 
81,25.01018457,78.76260938,5.760457558,108.3690513,11,Sweet Pumpkin 
97,29.21144871,84.70189923,6.1581644220000005,108.5501443,12,Sweet Pumpkin 
95,27.35911627,84.54625006,6.387431382999999,90.81250457,14,Sweet Pumpkin 
119,28.0106804,76.52808057,5.891413895,103.7040783,20,Sweet Pumpkin 
83,28.67208915,82.20793613,5.725418961,94.37987496,12,Sweet Pumpkin 
114,27.34585147,78.48738349999998,6.281069505,92.15524332,11,Sweet Pumpkin 
109,29.50704598,78.20585613,5.507641777999999,98.12565829,10,Sweet Pumpkin 
17,29.73770045,47.54885174,5.954626604,90.09586854,12,mango
7,33.55695561,53.72979826,4.757114897,98.67527561,16,mango
38,27.00315545,47.67525434,5.6995869720000005,95.85118326,20,mango
34,33.56150184,45.53556603,5.977413802999999,95.70525913,19,mango
12,35.89855625,54.25964196,6.430139436,92.19721736,16,mango
10,34.17719782,50.62161586,6.113935087000001,98.00687989,18,mango
13,30.01592643,53.19212381,5.074272692,97.72843182,10,mango
2,31.74592134,45.16127859,5.667507706,93.75441586,17,mango
16,35.99009679,52.22780489,5.978634285,95.3713484,11,mango
29,31.86641378,52.19331595,5.064613314,98.46768642,13,mango
33,27.75518664,52.34605806,4.772385986000001,94.11213345,19,mango
2,34.72413192,51.4271781,5.161148592,97.31258083,20,mango
29,27.53907547,53.63549533,6.797779227,99.35408185,15,mango
13,27.69637763,48.56224879999999,6.39474303,89.85646496,16,mango
6,27.25373364,52.66319725,5.566704378,91.87312479,19,mango
14,30.33723921,48.88704844,5.755049971,94.42850522,19,mango
27,31.85744939,45.53106268,5.417340525,91.55845821,10,mango
4,35.39986338,49.45962621,6.1661738339999985,97.41054011,16,mango
29,29.80747243,52.13797867,5.191265116,95.74606104,12,mango
16,34.16438906,54.16482251,4.954739564,98.33351125,13,mango
6,28.93270187,47.94053996,5.664587011,99.9834242,10,mango
26,27.98392787,53.33018851,5.548584852,99.61465679,16,mango
38,31.20478173,54.49960506,6.804437106,94.62954663,12,mango
1,32.13409675,50.52559148,6.097869767000001,98.63333684,18,mango
30,28.91862016,48.13974548,5.075504537,97.01331604,15,mango
5,31.09779147,47.41196659,4.546466109,90.28624348,10,mango
20,34.73823882,49.08864345,5.855119267999999,90.65022183,15,mango
36,29.98080499,49.48613279,6.442393461,91.82271568,17,mango
17,33.80398664,46.12866113,4.507523551,90.82549241,18,mango
11,30.07202564,50.96040505,6.10729559,92.09609766,15,mango
31,27.92063282,51.77965917,6.47544932,100.2585673,14,mango
2,31.40948821,49.21729127,6.8329795089999985,92.99739415,19,mango
18,35.7877738,51.94190321,5.395275719,100.2160615,19,mango
3,33.36140093,45.02236377,6.13526938,98.81596545,11,mango
4,35.96054636,48.69677802,4.555688532,98.00644238,15,mango
28,28.33333307,51.39586505,6.4341977560000005,91.67241761,14,mango
4,32.27652024,50.19368841,5.316875978000001,95.99487068,19,mango
21,31.99490489,50.84881347,5.279388967,97.38741498,15,mango
19,27.58258929,48.56916221,6.720041791,95.8445641,15,mango
15,29.38471637,45.88744691,5.72742254,100.8124659,14,mango
31,32.38697531,53.2328243,4.691396195,90.21633216,12,mango
40,30.91471455,49.92963856,6.810186079,90.14047759,11,mango
40,35.37775595,45.58110023,6.454045329,97.41586402,20,mango
3,32.32362177,52.58967710000001,5.842763773,93.36718816,11,mango
6,28.22373428,47.40519056,5.024124683999999,97.76832322,11,mango
15,27.27433181,47.16808054,6.422710539,95.257992,12,mango
6,27.10710832,50.70880979,4.94295037,92.37238878,14,mango
34,34.89226666,48.75613373,6.414526606,91.63074547,18,mango
35,33.7462686,48.50387598,6.777788126,92.26439205,20,mango
6,27.351105600000004,54.43945147,6.441328044,96.27792547,15,mango
1,32.89300162,52.61323969,4.650536197,94.49161372,10,mango
35,35.38598705,51.42664176,5.254532213,90.29643888,18,mango
20,27.552973600000005,47.90859131,5.910634533,90.40332704,16,mango
22,32.82141065,47.45553843,4.755273631000001,90.89173106,14,mango
3,30.17294105,51.0845903,6.814630246,95.23444287,16,mango
28,29.26382931,54.82257868,5.342866119,100.7586226,10,mango
21,32.06097197,51.08494181,6.3362346239999985,96.59816497,19,mango
3,28.69818144,47.71875722,4.754435025,99.642454,13,mango
40,29.14305008,49.40983294,6.831706773,97.55155537,12,mango
28,28.347161100000005,53.53903102,6.9674177660000005,90.40260445,12,mango
4,27.67256197,45.41692012,4.947683034,92.84991507,15,mango
8,28.1218093,46.16888595,5.630619901,93.30247448,19,mango
27,30.79375683,46.69536813,6.27339822,92.21318555,15,mango
7,28.89409382,54.80750249,6.472774648,94.76322976,11,mango
15,33.33024826,45.61143594,6.953246506,98.28583013,11,mango
17,27.78912455,53.96886679,5.6437102160000014,91.01152997,14,mango
8,31.65333432,48.20662669,6.392313972999999,91.09745581,17,mango
7,29.75150773,46.73723302,4.981816523,91.405983,15,mango
18,31.32995611,50.22287593,5.421265282999999,89.78216168,17,mango
12,35.63627319,48.97047762,6.942520105,97.51952041,20,mango
2,31.66524687,51.98594645,5.435840509,89.98024312,19,mango
31,32.26935342,53.56092806,5.870116071,95.94035356,18,mango
7,27.81005614,51.59445462,4.74910393,95.89898581,19,mango
14,34.58561471,50.34035336,5.497946899,100.3060719,13,mango
20,31.27180992,52.23810152,6.811291098,89.74409017,14,mango
7,33.93679864,52.72170281,6.460542749,97.4611918,18,mango
6,31.09154239,47.02058367,4.791146778,91.46664318,16,mango
6,31.89356292,49.02450149,6.4841522000000005,89.59371481,19,mango
24,32.45465292,50.69693751,6.526654345,95.04871605,17,mango
28,35.47478322,47.97230503,6.279133738,97.79072474,10,mango
